,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3456,0.04236682795326021,0.05665788431428964,0.042977276823747836,0.060900015006845734,0.025175761427757695,0.07606929355146572,0.0016901958654540637,0.050581074300461076,0.018671426525346636,0.037697859822801626,0.04442157985111586,0.05573491674790644,0.00022088631025202668,2.2123807464135358e-05,0.0002433356950424715,3.052772723737032e-05,9.838530153965234e-05,0.0001344784543982349,0.0022725554559118195,0.0005290174538952839,0.005504818548775091,0.00026328967661162073,0.029760896653497727,0.0390631752412595,0.0662128317830696,0.06815989552118565,0.27453967017940706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,0.04566543954652755,0.04990148615189269,0.043149906110734805,0.08153952026754549,0.04513986159394621,0.05745759477924392,0.0021504206383566385,0.03986646400471327,0.03631034502247964,0.0595043392071242,0.055085963920263166,0.05112275939021539,0.001829418809773855,0.00022766493085179038,0.00031602711114979616,0.00023944855225456366,0.00023445486389998057,0.003395757713531817,0.0018354641116808284,0.032191868378834025,0.002602342642755831,0.004080070056537862,0.03838939099321669,0.07331871608202012,0.012526277527239426,0.010058408833087618,0.09651731426943347,0.15534327449068958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,0.05865554555011634,0.04395777263011928,0.0471180624223719,0.05764054848070807,0.05498620248918176,0.0455271858349341,0.018813134414110245,0.04259348057467856,0.04250335507667861,0.04398697888729449,0.06266682356430807,0.04464789761595527,0.014291609467272478,0.0018789546288317236,0.0011153448721038452,0.0015697183558951377,0.0010520497834457633,0.004093745243801267,0.019434192405101112,0.0406749813538172,0.0273353034954357,0.004110037299726401,0.05324032485591028,0.0273873668805937,0.011115561963187423,0.009704146427287959,0.009729524895207682,0.08181834495432667,0.12835180557759923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,0.052848391402026566,0.04282871459044218,0.046380580348504424,0.05018350729742054,0.04987141489165006,0.04308546107643411,0.0240408073025622,0.039512389524777675,0.03646233847580179,0.041649527285582896,0.054964581443919844,0.044360983299291765,0.018680433820581883,0.0035398162285403406,0.0012564069185676474,0.003275413032625375,0.0011324372028885153,0.005452881442733929,0.024149265043798954,0.03896239692856114,0.035071933528694935,0.004296917971106398,0.06145784575491757,0.02630634224416329,0.011221087602939835,0.010081172181347391,0.006575440342450293,0.06384444693723576,0.08177007980729059,0.07673698607314186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3968,0.056974363986458755,0.04218888810246271,0.04575686050719597,0.04775146434107645,0.05129188786122696,0.04252427000634334,0.02453155685617111,0.04074388100351455,0.03510142268378599,0.04143698463327358,0.05353863890298003,0.04377399845244745,0.018951240248665218,0.003319489684280645,0.0013031212925643642,0.003290040568064571,0.001082134747004453,0.00520695688934289,0.02359952485536568,0.04081656356088249,0.034968081968822354,0.004292434532075708,0.06651813582865937,0.025388308987116186,0.011182656037923544,0.01031219801630586,0.006714675572428818,0.05831968748154409,0.0788182669163341,0.06612071444283467,0.014181551032848422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,0.059291077119875954,0.04379680979408864,0.04571653267109865,0.04913940573501911,0.05135969719048721,0.0417546543528927,0.024306905461849864,0.03941935610025572,0.03497093133386145,0.039057091830880325,0.05412029599927812,0.042031834539732735,0.022810234039173146,0.0033845882948192697,0.0014240351551132611,0.0034866973573676433,0.0011170784219638637,0.005712590944147245,0.024895215574637974,0.04035111257406042,0.03572563287303741,0.004391678999068413,0.06173175849213274,0.027192406555145494,0.011376962052333656,0.01077086617088181,0.006927227338035985,0.05284255575749753,0.06888967914281556,0.06235310379249023,0.014750315233398162,0.014901669102559623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4224,0.05695053944450024,0.04335128423349728,0.051983502052622504,0.04613570854435417,0.05194511363704709,0.038195541249680706,0.02208599363444643,0.03782564034336247,0.0340254967848778,0.0373624643621369,0.04200674275321936,0.03422678418996447,0.026643686953005834,0.016664348327553972,0.0014496779563474022,0.0026091076567767045,0.008830883080592307,0.004441648709723253,0.022823301303007644,0.03447204710348954,0.027877022525763656,0.0034505242540791925,0.04968226761790077,0.030516913929106895,0.01098377328893476,0.009977494676288924,0.052058664457650936,0.04841858433016616,0.011753640419886236,0.009805033067312946,0.020935218793538463,0.017239827655840218,0.0932715226633239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4352,0.053971899772592785,0.05245309836766332,0.05406268498877509,0.050328655974142995,0.04790644474220828,0.04067197887780287,0.01613877259512651,0.03519370661925181,0.032448940366554005,0.040051895260242665,0.04374790343099238,0.04887992849313811,0.019412501748520643,0.008556928415155367,0.0016849253987748273,0.0022767820180942507,0.0058706781561372184,0.005754369843646965,0.02051194565110001,0.02797853171612555,0.02091900202542424,0.0034494170331288375,0.03766837959420317,0.03092778024717537,0.01873918875040224,0.0014667006685934144,0.05346241862139944,0.04044181999485755,0.002055341976839663,0.0016418168467858794,0.004914983435149409,0.004430161122815016,0.09179611432792989,0.08018430291924979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,0.05525859154313738,0.060304710173810464,0.04828439502892786,0.04382470024600257,0.037723612604045956,0.029092284445237294,0.01967040743773478,0.03358706044879979,0.025638341938354826,0.03899561427041973,0.04305819821789886,0.04468108471251151,0.026072498007759782,0.0037348547771853704,0.0010541688707019184,0.0035007377766204826,0.001208543204031503,0.0048010463091688405,0.0311031708594125,0.028537210135181165,0.03371113711379432,0.0023503818886889787,0.04347614138593487,0.008300567420082903,0.001985409045281539,0.011607412953063827,0.058922706108135395,0.040078487418224236,0.000278192149737636,0.000267044174621179,0.00031993410465471796,0.0003545637719459743,0.05258503041787884,0.06523683532463061,0.10039492571638223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,0.05262618431134304,0.058477889876941455,0.045329810757856165,0.040593125583699985,0.03189919616135446,0.02655018708241736,0.011661210963330193,0.03749223674771001,0.019768021451600427,0.03542669490840139,0.03635306287868202,0.03911296364447883,0.020994956709579793,0.015694282622381397,0.0027269454770602855,0.013184810050233912,0.004075600646179586,0.02258745862767311,0.029291061455846812,0.03215498627304326,0.02915456064569302,0.015123025463109594,0.0018097714454147918,0.011955725431281747,0.003095799667135503,0.015035661865040646,0.039680115701896036,0.026730540384087325,2.9368482109207022e-05,2.2999857514400448e-05,0.0007949957003981782,0.0009116960405535966,0.04319867029948819,0.04784212255059887,0.08723675482155108,0.10137750541431394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,0.07157502471189647,0.06054257964150286,0.04346556881899442,0.0401928212095237,0.027196162901822623,0.027379714708606978,0.013409768248623985,0.03905815262820718,0.017841740259190563,0.030622207465301032,0.03261863598269043,0.034380181149910136,0.01634266463892927,0.014957509795863537,0.0035618168471671942,0.01101243489317123,0.0044477492184966435,0.0005492598799132301,0.024749523290337895,0.03287327691346098,0.027992046518238608,0.016542064358320344,0.002812378474883576,0.010784512743438307,0.004050701494720636,0.016663207609201345,0.03661675212362318,0.026585742787287914,3.2167951428140594e-06,0.0008124799167503398,6.74605680331792e-05,8.826958435597517e-05,0.03470373412511685,0.041931652932728304,0.07815882713539722,0.07317775408295885,0.08223240554619178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4864,0.07908042194283968,0.0639828821816044,0.04422427151075418,0.039258507681075326,0.03387261289959409,0.026284609539662652,0.008761275479161956,0.035768961286207164,0.013354578981584883,0.028274340779115982,0.026925568061812104,0.03928854021543532,0.009602928865077544,0.013995856639980086,0.00017879657004124001,0.00033789127396287685,0.005747172286807637,4.5490668735711026e-05,0.01971512072704537,0.018432258666910745,0.026409840565832114,0.015032132468914128,0.00638258994628264,0.01184457298307134,0.006159226155584355,0.020471419400504537,0.03730971663225099,0.024412774638568228,0.000135925080450796,0.0005055899254941239,0.0005630424912792296,6.975733659589305e-06,0.031293579854541204,0.03769187140847399,0.05615010637039089,0.05546894286694863,0.053078388621325,0.1099512185990186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992,0.06917259996602919,0.06508976085231281,0.04136731941109691,0.04782846850755082,0.03747453434959774,0.025590151699207603,0.009396870532031977,0.028479453632002362,0.011549941211541483,0.03003049143639135,0.02408862703246458,0.03324917490712411,0.007029486894328329,0.001243432946787997,0.00027342353314624093,0.00043298845584663137,0.000766732555248092,5.056264193092512e-06,0.013046447803518586,0.014769633905305387,0.021779737449225553,0.01684744269093213,0.009084311882948021,0.012203522280443658,0.0072010980676384916,0.02036400459773372,0.03819171831080521,0.02139123995622008,0.00015431279558743736,0.00033889539833678665,0.0007093142882960567,8.553526606738811e-07,0.031302822465972636,0.036645033451434585,0.04192658710495384,0.0428766753699836,0.039933608786882444,0.08579883908075323,0.11236538477346655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5120,0.0707905089196422,0.05916897658977917,0.03522650367745838,0.03921929437520238,0.03340317843776299,0.01903883577174278,0.007446154334676486,0.020758751763212416,0.02132024069471611,0.025095022765084594,0.022875569103935733,0.027422474369140915,0.0054766063132666,0.0017907595876029215,0.00036610798048879363,0.0007250989634885132,0.0010834557671800975,2.5230084862024116e-05,0.008786047813267472,0.008514772038800338,0.019514859836150998,0.012139553758242987,0.014377101428870203,0.013758991197577685,0.008754014006053856,0.022627476003852228,0.03645459812303331,0.023810386776955916,0.00022777068120338788,0.0005594045231386612,0.0013477447741888139,8.7991412992353e-06,0.0347750614775373,0.033921816595149853,0.03630572557103245,0.03228543734339796,0.032268196697375684,0.06871202050678749,0.09263863819435893,0.10697881401248213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,0.06679913676076267,0.048310924426820806,0.03205793768075635,0.04372335265231035,0.030273331736099834,0.018123933235822953,0.007883709461841516,0.020729101581102846,0.02509944753180007,0.020812911431980014,0.019291414520364307,0.020521097788939104,0.006188467529278754,0.0016776961486513512,0.00048195237510710305,0.0002920810482421052,0.001128578874317263,6.212838952300277e-05,0.0076741776355403225,0.0062620371450287805,0.01638392749473534,0.008874676828362568,0.01731017639686044,0.013779078321456464,0.010868867910192696,0.022553908420204282,0.0330664416511871,0.020101948900837944,0.00022059153972195746,0.0007236216076324689,0.0014992229521610463,2.7847591795798523e-05,0.031316337240254136,0.03358031945740487,0.03536699081305873,0.027628155959502236,0.0296187623623034,0.05435460437593542,0.07647340990255502,0.09618925949052001,0.09266843282902835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,0.06364705266422434,0.04977551707482633,0.028504810000072104,0.048353390021329185,0.0297631759390046,0.017413394457507125,0.007246085961253219,0.017736949762390306,0.024062022997852,0.02054396107709849,0.01721349614951352,0.018601939640623823,0.004572001322452165,0.002303167342418271,0.0005714479935884354,0.00036660760570420134,0.0003681625301709603,2.485223028469221e-05,0.00626552471875446,0.004262082130534445,0.013841299711786395,0.007540283899594287,0.01925575543491467,0.014207305438841864,0.012083789214413315,0.024800208605614934,0.02502508585238984,0.017114984767043238,5.525795682147324e-05,0.00018333880013242295,0.0017329413634131466,5.9635132579706776e-05,0.03081425660906213,0.029340571250029368,0.033016934695001485,0.024108886191569284,0.028411206449818784,0.04576772414674928,0.06612850763311177,0.09084296222845901,0.08258556348426548,0.07148785951478581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
